week,date,city,country,tier,market_type,is_treated,post_treatment,treated_post,orders,active_users,new_users,aov_eur,reorder_rate,conversion_rate,avg_basket_items,delivery_fee_eur,weekly_revenue_eur,macro_shock
11,2022-03-14,Zagreb,Croatia,2,monopoly,0,0,0,14071,10226,1425,18.86,0.679,0.0429,2.69,1.42,269735.0,1.0026
12,2022-03-21,Zagreb,Croatia,2,monopoly,0,0,0,15403,9894,1333,18.81,0.698,0.0487,2.73,1.65,294628.0,0.9966
13,2022-03-28,Zagreb,Croatia,2,monopoly,0,0,0,14549,9923,1637,18.4,0.691,0.0456,3.0,1.73,272852.0,1.0004
14,2022-04-04,Zagreb,Croatia,2,monopoly,0,0,0,15493,10278,1348,18.73,0.693,0.0505,2.76,1.52,294871.0,0.9792
15,2022-04-11,Zagreb,Croatia,2,monopoly,0,0,0,14786,10046,1352,18.47,0.678,0.0445,2.88,1.42,277377.0,0.9675
16,2022-04-18,Zagreb,Croatia,2,monopoly,0,0,0,15097,10885,1587,18.3,0.687,0.0523,2.93,1.52,281239.0,0.9727
17,2022-04-25,Zagreb,Croatia,2,monopoly,0,0,0,14850,9912,1373,18.38,0.707,0.0535,2.88,1.46,277284.0,0.9711
18,2022-05-02,Zagreb,Croatia,2,monopoly,0,0,0,14804,9722,1670,18.29,0.637,0.0421,2.8,1.5,275140.0,0.9847
19,2022-05-09,Zagreb,Croatia,2,monopoly,0,0,0,14317,10276,1758,18.44,0.672,0.0369,2.83,1.55,268784.0,0.9801
20,2022-05-16,Zagreb,Croatia,2,monopoly,0,0,0,15153,9512,1514,18.44,0.711,0.0474,3.03,1.34,283245.0,0.9132
21,2022-05-23,Zagreb,Croatia,2,monopoly,0,0,0,15246,9790,1258,18.73,0.668,0.0519,2.84,1.5,289963.0,0.9677
22,2022-05-30,Zagreb,Croatia,2,monopoly,0,0,0,14404,10022,1677,19.05,0.689,0.0428,2.85,1.47,278816.0,0.996
23,2022-06-06,Zagreb,Croatia,2,monopoly,0,0,0,14640,10171,1245,18.51,0.668,0.0448,2.99,1.55,275716.0,0.9981
24,2022-06-13,Zagreb,Croatia,2,monopoly,0,0,0,14993,10085,1617,18.33,0.689,0.0504,2.88,1.51,279390.0,0.9831
25,2022-06-20,Zagreb,Croatia,2,monopoly,0,0,0,15521,10656,1554,18.46,0.671,0.046,2.8,1.44,291121.0,0.983
26,2022-06-27,Zagreb,Croatia,2,monopoly,0,0,0,15174,10673,1409,18.86,0.671,0.0504,2.73,1.56,291177.0,0.9902
27,2022-07-04,Zagreb,Croatia,2,monopoly,0,0,0,14724,10402,1871,18.33,0.665,0.0541,2.79,1.41,274291.0,0.981
28,2022-07-11,Zagreb,Croatia,2,monopoly,0,0,0,14475,10235,1600,17.88,0.644,0.0455,2.65,1.51,263449.0,0.9918
29,2022-07-18,Zagreb,Croatia,2,monopoly,0,0,0,14193,10138,1348,18.19,0.678,0.0451,2.88,1.36,262307.0,0.988
30,2022-07-25,Zagreb,Croatia,2,monopoly,0,0,0,14731,9892,1330,18.35,0.66,0.0398,2.92,1.51,274795.0,0.989
31,2022-08-01,Zagreb,Croatia,2,monopoly,0,0,0,14202,9715,1703,18.67,0.67,0.0496,2.64,1.47,269436.0,0.9862
32,2022-08-08,Zagreb,Croatia,2,monopoly,0,0,0,15207,9830,1606,18.41,0.672,0.0515,2.89,1.52,284443.0,1.0114
33,2022-08-15,Zagreb,Croatia,2,monopoly,0,0,0,15227,10057,1484,18.28,0.68,0.0394,2.75,1.49,282845.0,1.0073
34,2022-08-22,Zagreb,Croatia,2,monopoly,0,0,0,14463,10021,1831,18.5,0.665,0.0518,2.64,1.55,272225.0,0.9931
35,2022-08-29,Zagreb,Croatia,2,monopoly,0,0,0,15254,10235,1848,18.36,0.679,0.0346,2.58,1.62,285038.0,1.0046
36,2022-09-05,Zagreb,Croatia,2,monopoly,0,0,0,14861,10091,1625,18.2,0.7,0.0503,2.66,1.49,274981.0,0.9895
37,2022-09-12,Zagreb,Croatia,2,monopoly,0,0,0,16408,10073,1776,18.31,0.665,0.0388,2.84,1.52,305024.0,0.9955
38,2022-09-19,Zagreb,Croatia,2,monopoly,0,0,0,14977,9718,1369,18.24,0.673,0.0518,2.77,1.51,277583.0,0.9755
39,2022-09-26,Zagreb,Croatia,2,monopoly,0,0,0,14867,10029,1143,18.45,0.68,0.0354,2.71,1.52,278869.0,0.9695
40,2022-10-03,Zagreb,Croatia,2,monopoly,0,0,0,14899,9821,1172,18.84,0.654,0.0428,2.85,1.61,285441.0,0.9823
41,2022-10-10,Zagreb,Croatia,2,monopoly,0,0,0,15067,10235,1698,18.58,0.687,0.0437,2.77,1.47,284458.0,0.9966
42,2022-10-17,Zagreb,Croatia,2,monopoly,0,0,0,14575,10318,1754,18.76,0.684,0.0493,2.7,1.4,277761.0,0.9997
43,2022-10-24,Zagreb,Croatia,2,monopoly,0,0,0,15499,10297,1318,18.1,0.68,0.042,2.63,1.48,285104.0,0.9985
44,2022-10-31,Zagreb,Croatia,2,monopoly,0,0,0,15701,9663,1345,18.56,0.664,0.04,2.74,1.49,295730.0,0.9957
45,2022-11-07,Zagreb,Croatia,2,monopoly,0,0,0,13578,9622,1609,18.81,0.675,0.0452,2.65,1.52,259790.0,0.981
46,2022-11-14,Zagreb,Croatia,2,monopoly,0,0,0,14762,9696,1843,18.69,0.675,0.0427,2.69,1.45,280120.0,0.9797
47,2022-11-21,Zagreb,Croatia,2,monopoly,0,0,0,14799,9770,1591,18.5,0.668,0.0539,2.81,1.55,278325.0,0.9817
48,2022-11-28,Zagreb,Croatia,2,monopoly,0,0,0,15246,10136,1609,18.48,0.673,0.0432,3.01,1.42,286064.0,0.9998
49,2022-12-05,Zagreb,Croatia,2,monopoly,0,0,0,15898,10998,1699,18.27,0.672,0.048,2.71,1.54,295538.0,1.0036
50,2022-12-12,Zagreb,Croatia,2,monopoly,0,0,0,16086,11040,1983,18.28,0.698,0.0464,2.76,1.48,298954.0,0.983
51,2022-12-19,Zagreb,Croatia,2,monopoly,0,0,0,15881,11066,1365,18.74,0.668,0.0549,2.76,1.45,302424.0,0.9925
52,2022-12-26,Zagreb,Croatia,2,monopoly,0,0,0,17007,11709,1558,17.98,0.678,0.0496,2.77,1.45,310879.0,0.9909
53,2023-01-02,Zagreb,Croatia,2,monopoly,0,0,0,15384,10679,1844,18.35,0.673,0.0455,2.86,1.58,287358.0,0.9866
54,2023-01-09,Zagreb,Croatia,2,monopoly,0,0,0,15934,10830,1783,18.63,0.673,0.0462,2.66,1.57,301951.0,0.998
55,2023-01-16,Zagreb,Croatia,2,monopoly,0,0,0,14541,10039,1244,18.35,0.668,0.0294,3.05,1.4,271044.0,0.9697
56,2023-01-23,Zagreb,Croatia,2,monopoly,0,0,0,15649,10589,1505,18.65,0.667,0.0337,2.75,1.48,296555.0,1.0168
57,2023-01-30,Zagreb,Croatia,2,monopoly,0,0,0,16049,10847,1619,18.48,0.662,0.0406,2.48,1.57,301694.0,1.0017
58,2023-02-06,Zagreb,Croatia,2,monopoly,0,0,0,15281,10564,1916,18.49,0.644,0.0452,2.58,1.52,287363.0,0.9977
59,2023-02-13,Zagreb,Croatia,2,monopoly,0,0,0,15742,11193,1773,18.67,0.662,0.0352,2.71,1.47,298839.0,1.0021
60,2023-02-20,Zagreb,Croatia,2,monopoly,0,0,0,15878,10801,1519,18.31,0.663,0.0418,2.8,1.48,295522.0,1.0121
61,2023-02-27,Zagreb,Croatia,2,monopoly,0,0,0,15262,10973,1813,18.05,0.679,0.0441,2.74,1.46,280285.0,1.0026
62,2023-03-06,Zagreb,Croatia,2,monopoly,0,0,0,16239,11130,1742,18.51,0.663,0.0452,2.68,1.53,305693.0,0.9997
63,2023-03-13,Zagreb,Croatia,2,monopoly,0,0,0,16950,10750,1839,17.98,0.687,0.0491,2.83,1.48,309534.0,0.9876
64,2023-03-20,Zagreb,Croatia,2,monopoly,0,0,0,15922,10855,1861,18.5,0.682,0.0385,2.88,1.58,299702.0,0.9788
65,2023-03-27,Zagreb,Croatia,2,monopoly,0,0,0,16461,11287,1508,18.09,0.66,0.0413,2.92,1.41,302554.0,0.9951
66,2023-04-03,Zagreb,Croatia,2,monopoly,0,0,0,18239,12070,1959,19.01,0.63,0.0546,3.0,1.51,352191.0,1.0118
67,2023-04-10,Zagreb,Croatia,2,monopoly,0,0,0,18224,11601,2008,18.53,0.679,0.0488,2.87,1.46,342772.0,1.0069
68,2023-04-17,Zagreb,Croatia,2,monopoly,0,0,0,17725,12039,1954,18.83,0.662,0.0423,3.04,1.45,338999.0,1.0155
69,2023-04-24,Zagreb,Croatia,2,monopoly,0,0,0,16963,11817,1541,18.36,0.67,0.0386,2.85,1.51,316794.0,1.014
70,2023-05-01,Zagreb,Croatia,2,monopoly,0,0,0,16435,11170,1372,18.59,0.693,0.0402,2.81,1.52,310620.0,1.002
71,2023-05-08,Zagreb,Croatia,2,monopoly,0,0,0,16560,11941,1380,18.62,0.651,0.0421,2.8,1.61,314115.0,1.0053
72,2023-05-15,Zagreb,Croatia,2,monopoly,0,0,0,16656,11658,1953,18.72,0.657,0.0405,2.75,1.59,317361.0,1.0204
73,2023-05-22,Zagreb,Croatia,2,monopoly,0,0,0,16537,12002,2192,19.0,0.665,0.0344,2.65,1.62,320036.0,1.0128
74,2023-05-29,Zagreb,Croatia,2,monopoly,0,0,0,17463,12203,2041,18.28,0.661,0.0482,2.82,1.46,324569.0,1.0256
75,2023-06-05,Zagreb,Croatia,2,monopoly,0,0,0,16665,11736,1965,18.24,0.653,0.0449,3.01,1.51,309286.0,0.9878
76,2023-06-12,Zagreb,Croatia,2,monopoly,0,0,0,18222,11612,1974,18.54,0.657,0.0473,2.89,1.39,342678.0,1.0011
77,2023-06-19,Zagreb,Croatia,2,monopoly,0,0,0,17163,11607,1706,18.92,0.676,0.0394,2.74,1.49,329912.0,1.0017
78,2023-06-26,Zagreb,Croatia,2,monopoly,0,1,0,17804,11325,1444,18.34,0.677,0.0352,2.64,1.45,331452.0,0.9978
79,2023-07-03,Zagreb,Croatia,2,monopoly,0,1,0,16638,11492,1684,18.56,0.678,0.043,2.54,1.68,314593.0,0.9996
80,2023-07-10,Zagreb,Croatia,2,monopoly,0,1,0,16330,10978,1551,18.8,0.674,0.0621,2.67,1.54,312076.0,0.9779
81,2023-07-17,Zagreb,Croatia,2,monopoly,0,1,0,17010,11079,2055,18.33,0.662,0.053,2.93,1.47,316679.0,0.9832
82,2023-07-24,Zagreb,Croatia,2,monopoly,0,1,0,16613,11335,1837,18.09,0.645,0.0506,2.79,1.38,305222.0,0.993
83,2023-07-31,Zagreb,Croatia,2,monopoly,0,1,0,16881,11290,1973,18.42,0.674,0.0484,2.76,1.45,315859.0,1.0117
84,2023-08-07,Zagreb,Croatia,2,monopoly,0,1,0,15382,11560,1797,18.72,0.678,0.0459,2.68,1.47,293049.0,1.0019
85,2023-08-14,Zagreb,Croatia,2,monopoly,0,1,0,16212,10980,1845,18.85,0.673,0.0535,2.91,1.36,310076.0,0.9923
86,2023-08-21,Zagreb,Croatia,2,monopoly,0,1,0,16093,11054,1903,18.33,0.653,0.0506,2.87,1.59,300257.0,0.9895
87,2023-08-28,Zagreb,Croatia,2,monopoly,0,1,0,17029,11379,1736,18.93,0.651,0.0485,2.68,1.41,327172.0,1.0032
88,2023-09-04,Zagreb,Croatia,2,monopoly,0,1,0,17417,11561,1602,18.6,0.669,0.0425,2.65,1.61,329540.0,1.0057
89,2023-09-11,Zagreb,Croatia,2,monopoly,0,1,0,17285,11425,1410,18.5,0.649,0.0452,2.93,1.69,325565.0,0.9979
90,2023-09-18,Zagreb,Croatia,2,monopoly,0,1,0,16886,11220,1436,18.72,0.7,0.0424,2.64,1.49,321121.0,1.0043
91,2023-09-25,Zagreb,Croatia,2,monopoly,0,1,0,17347,11102,1516,18.27,0.676,0.0516,2.85,1.48,321859.0,1.0038
92,2023-10-02,Zagreb,Croatia,2,monopoly,0,1,0,17037,11636,1448,17.88,0.65,0.0447,2.56,1.51,309893.0,1.0132
93,2023-10-09,Zagreb,Croatia,2,monopoly,0,1,0,16834,11166,1561,19.01,0.653,0.0412,2.82,1.4,324704.0,1.0008
94,2023-10-16,Zagreb,Croatia,2,monopoly,0,1,0,16467,11417,1614,18.72,0.686,0.0526,2.47,1.38,312989.0,0.9969
95,2023-10-23,Zagreb,Croatia,2,monopoly,0,1,0,16162,11253,2000,18.53,0.653,0.035,2.84,1.5,304546.0,0.9937
96,2023-10-30,Zagreb,Croatia,2,monopoly,0,1,0,16778,10924,1520,18.48,0.673,0.0472,2.74,1.56,315170.0,0.9798
97,2023-11-06,Zagreb,Croatia,2,monopoly,0,1,0,16086,10829,1841,18.26,0.687,0.0533,2.7,1.49,298571.0,0.9901
98,2023-11-13,Zagreb,Croatia,2,monopoly,0,1,0,17033,10827,1353,18.64,0.672,0.0502,2.76,1.47,322270.0,0.9965
99,2023-11-20,Zagreb,Croatia,2,monopoly,0,1,0,16357,11360,1759,18.22,0.691,0.047,2.71,1.49,303102.0,0.9978
100,2023-11-27,Zagreb,Croatia,2,monopoly,0,1,0,17326,10933,1861,18.18,0.663,0.0442,2.7,1.28,319185.0,0.996
101,2023-12-04,Zagreb,Croatia,2,monopoly,0,1,0,18161,11771,1873,18.97,0.693,0.0577,2.84,1.35,349281.0,0.9818
102,2023-12-11,Zagreb,Croatia,2,monopoly,0,1,0,18360,11926,1959,17.68,0.663,0.0541,2.79,1.43,329721.0,0.9835
103,2023-12-18,Zagreb,Croatia,2,monopoly,0,1,0,18723,12818,1887,18.45,0.659,0.0502,2.48,1.45,351015.0,0.9855
104,2023-12-25,Zagreb,Croatia,2,monopoly,0,1,0,19418,12777,1665,18.89,0.679,0.0573,2.7,1.6,372939.0,0.9818
1,2022-01-03,Tbilisi,Georgia,2,monopoly,0,0,0,13428,8704,1488,11.58,0.68,0.0414,2.91,0.84,157690.0,1.0055
2,2022-01-10,Tbilisi,Georgia,2,monopoly,0,0,0,13281,9087,1632,11.57,0.667,0.0463,2.55,0.87,156033.0,1.002
3,2022-01-17,Tbilisi,Georgia,2,monopoly,0,0,0,12328,8391,1410,11.66,0.661,0.0548,2.96,1.05,146388.0,1.0084
4,2022-01-24,Tbilisi,Georgia,2,monopoly,0,0,0,13366,8716,1463,11.61,0.675,0.036,2.76,0.73,157088.0,1.0222
5,2022-01-31,Tbilisi,Georgia,2,monopoly,0,0,0,12046,8432,1204,11.57,0.668,0.0633,2.61,0.85,141522.0,1.0119
6,2022-02-07,Tbilisi,Georgia,2,monopoly,0,0,0,12903,8675,1330,11.62,0.649,0.0384,2.95,0.82,152067.0,1.0051
7,2022-02-14,Tbilisi,Georgia,2,monopoly,0,0,0,13932,8956,1488,11.72,0.671,0.0422,2.91,0.99,165943.0,1.0207
8,2022-02-21,Tbilisi,Georgia,2,monopoly,0,0,0,13768,9242,1592,11.69,0.688,0.0366,2.64,0.8,163166.0,1.0219
9,2022-02-28,Tbilisi,Georgia,2,monopoly,0,0,0,12772,8996,1191,11.53,0.663,0.0399,2.59,0.8,149420.0,1.0091
10,2022-03-07,Tbilisi,Georgia,2,monopoly,0,0,0,13039,8964,1421,11.92,0.671,0.0441,2.77,0.83,157657.0,1.0119
11,2022-03-14,Tbilisi,Georgia,2,monopoly,0,0,0,12768,8896,1197,11.72,0.655,0.0449,2.89,0.81,151803.0,1.0026
12,2022-03-21,Tbilisi,Georgia,2,monopoly,0,0,0,13323,8806,1113,12.01,0.668,0.0517,2.66,1.05,162783.0,0.9966
13,2022-03-28,Tbilisi,Georgia,2,monopoly,0,0,0,12937,8953,1471,11.88,0.67,0.0416,2.78,0.87,156028.0,1.0004
14,2022-04-04,Tbilisi,Georgia,2,monopoly,0,0,0,14353,9254,1229,11.74,0.685,0.0454,2.9,0.92,171058.0,0.9792
15,2022-04-11,Tbilisi,Georgia,2,monopoly,0,0,0,13562,9267,1394,11.81,0.663,0.0507,2.77,0.95,162808.0,0.9675
16,2022-04-18,Tbilisi,Georgia,2,monopoly,0,0,0,13630,9623,1462,11.79,0.669,0.0385,2.72,0.89,163267.0,0.9727
17,2022-04-25,Tbilisi,Georgia,2,monopoly,0,0,0,13294,8931,1281,11.9,0.685,0.0584,2.73,0.81,160369.0,0.9711
18,2022-05-02,Tbilisi,Georgia,2,monopoly,0,0,0,13033,9276,1221,11.64,0.659,0.0456,2.64,0.87,154125.0,0.9847
19,2022-05-09,Tbilisi,Georgia,2,monopoly,0,0,0,14141,8947,1444,11.66,0.655,0.0538,3.37,0.97,167488.0,0.9801
20,2022-05-16,Tbilisi,Georgia,2,monopoly,0,0,0,12599,8484,1319,11.8,0.658,0.0503,2.94,0.76,150603.0,0.9132
21,2022-05-23,Tbilisi,Georgia,2,monopoly,0,0,0,12586,8988,1313,11.56,0.671,0.0466,2.78,0.86,147813.0,0.9677
22,2022-05-30,Tbilisi,Georgia,2,monopoly,0,0,0,13094,9148,1241,12.03,0.68,0.0553,2.71,0.76,159607.0,0.996
23,2022-06-06,Tbilisi,Georgia,2,monopoly,0,0,0,14702,9502,1136,11.69,0.682,0.0458,2.67,0.75,174004.0,0.9981
24,2022-06-13,Tbilisi,Georgia,2,monopoly,0,0,0,13897,9277,1429,11.82,0.676,0.0487,2.65,0.91,166795.0,0.9831
25,2022-06-20,Tbilisi,Georgia,2,monopoly,0,0,0,14024,9093,1249,11.8,0.662,0.0474,2.8,0.8,167666.0,0.983
26,2022-06-27,Tbilisi,Georgia,2,monopoly,0,0,0,13463,9078,1604,11.89,0.663,0.0441,3.03,0.9,162526.0,0.9902
27,2022-07-04,Tbilisi,Georgia,2,monopoly,0,0,0,13430,9202,1514,12.21,0.661,0.0406,2.89,0.85,166327.0,0.981
28,2022-07-11,Tbilisi,Georgia,2,monopoly,0,0,0,14225,9230,1655,11.78,0.652,0.0539,2.64,0.86,169952.0,0.9918
29,2022-07-18,Tbilisi,Georgia,2,monopoly,0,0,0,14341,8697,1425,12.05,0.674,0.0475,2.76,0.83,174975.0,0.988
30,2022-07-25,Tbilisi,Georgia,2,monopoly,0,0,0,12575,8837,1233,11.69,0.666,0.0466,2.62,0.85,149255.0,0.989
31,2022-08-01,Tbilisi,Georgia,2,monopoly,0,0,0,12877,9025,1647,11.92,0.66,0.0541,2.64,0.86,155822.0,0.9862
32,2022-08-08,Tbilisi,Georgia,2,monopoly,0,0,0,12795,8940,1483,11.71,0.659,0.0443,2.73,0.86,152136.0,1.0114
33,2022-08-15,Tbilisi,Georgia,2,monopoly,0,0,0,13444,8817,1439,12.09,0.656,0.0531,2.97,0.84,164760.0,1.0073
34,2022-08-22,Tbilisi,Georgia,2,monopoly,0,0,0,12510,8982,1296,11.9,0.644,0.0379,2.64,0.79,150998.0,0.9931
35,2022-08-29,Tbilisi,Georgia,2,monopoly,0,0,0,13704,9500,1344,11.92,0.658,0.0338,2.91,0.95,166059.0,1.0046
36,2022-09-05,Tbilisi,Georgia,2,monopoly,0,0,0,13107,9388,1468,11.8,0.655,0.0418,2.78,0.82,156972.0,0.9895
37,2022-09-12,Tbilisi,Georgia,2,monopoly,0,0,0,13944,9090,1135,11.73,0.678,0.0457,2.88,0.82,165799.0,0.9955
38,2022-09-19,Tbilisi,Georgia,2,monopoly,0,0,0,12770,8876,1197,11.47,0.688,0.0445,2.87,0.8,148602.0,0.9755
39,2022-09-26,Tbilisi,Georgia,2,monopoly,0,0,0,12767,9030,1632,11.74,0.672,0.0517,2.76,0.74,151889.0,0.9695
40,2022-10-03,Tbilisi,Georgia,2,monopoly,0,0,0,12685,9069,1241,11.63,0.667,0.0344,2.87,0.92,150030.0,0.9823
41,2022-10-10,Tbilisi,Georgia,2,monopoly,0,0,0,12926,9182,1577,11.93,0.653,0.0583,2.75,0.8,156411.0,0.9966
42,2022-10-17,Tbilisi,Georgia,2,monopoly,0,0,0,14918,9142,1166,11.62,0.664,0.047,2.69,0.86,175706.0,0.9997
43,2022-10-24,Tbilisi,Georgia,2,monopoly,0,0,0,12928,9222,1221,11.67,0.667,0.0485,2.62,0.89,153332.0,0.9985
44,2022-10-31,Tbilisi,Georgia,2,monopoly,0,0,0,13505,8801,1297,12.05,0.674,0.031,2.68,0.87,165032.0,0.9957
45,2022-11-07,Tbilisi,Georgia,2,monopoly,0,0,0,13296,8968,1235,11.71,0.653,0.0423,2.67,0.81,157875.0,0.981
46,2022-11-14,Tbilisi,Georgia,2,monopoly,0,0,0,13176,8825,1288,12.01,0.653,0.0488,2.84,0.93,160706.0,0.9797
47,2022-11-21,Tbilisi,Georgia,2,monopoly,0,0,0,12735,9048,1247,11.88,0.655,0.0404,2.91,1.1,154278.0,0.9817
48,2022-11-28,Tbilisi,Georgia,2,monopoly,0,0,0,14240,9209,1544,11.81,0.669,0.0541,2.77,0.81,170412.0,0.9998
49,2022-12-05,Tbilisi,Georgia,2,monopoly,0,0,0,15016,10003,1299,12.07,0.662,0.0512,2.98,0.91,183974.0,1.0036
50,2022-12-12,Tbilisi,Georgia,2,monopoly,0,0,0,14899,9863,1260,11.89,0.64,0.0504,2.82,0.9,179812.0,0.983
51,2022-12-19,Tbilisi,Georgia,2,monopoly,0,0,0,15111,10163,1639,11.87,0.657,0.0459,2.41,0.87,182020.0,0.9925
52,2022-12-26,Tbilisi,Georgia,2,monopoly,0,0,0,14350,10389,1347,11.73,0.667,0.0421,2.59,0.95,171286.0,0.9909
53,2023-01-02,Tbilisi,Georgia,2,monopoly,0,0,0,14053,10198,1773,11.93,0.662,0.0515,2.71,0.73,169886.0,0.9866
54,2023-01-09,Tbilisi,Georgia,2,monopoly,0,0,0,16147,10155,1555,11.51,0.687,0.0543,2.7,0.85,188441.0,0.998
55,2023-01-16,Tbilisi,Georgia,2,monopoly,0,0,0,13898,9234,1246,11.73,0.679,0.0497,3.0,0.83,165323.0,0.9697
56,2023-01-23,Tbilisi,Georgia,2,monopoly,0,0,0,15016,9673,1256,11.51,0.641,0.0637,2.76,0.86,175330.0,1.0168
57,2023-01-30,Tbilisi,Georgia,2,monopoly,0,0,0,14005,9924,1581,12.03,0.657,0.039,2.77,1.02,171517.0,1.0017
58,2023-02-06,Tbilisi,Georgia,2,monopoly,0,0,0,13835,9682,1132,11.74,0.661,0.0471,2.76,0.78,164688.0,0.9977
59,2023-02-13,Tbilisi,Georgia,2,monopoly,0,0,0,15506,10273,1672,11.93,0.656,0.0466,3.0,0.83,187545.0,1.0021
60,2023-02-20,Tbilisi,Georgia,2,monopoly,0,0,0,14485,10154,1472,12.04,0.643,0.0419,2.91,0.8,176836.0,1.0121
61,2023-02-27,Tbilisi,Georgia,2,monopoly,0,0,0,15267,10253,1624,11.55,0.718,0.0583,2.62,0.84,178918.0,1.0026
62,2023-03-06,Tbilisi,Georgia,2,monopoly,0,0,0,14789,10036,1489,11.64,0.648,0.0495,2.67,0.89,174824.0,0.9997
63,2023-03-13,Tbilisi,Georgia,2,monopoly,0,0,0,14197,9867,1501,11.84,0.682,0.0432,2.96,0.87,170668.0,0.9876
64,2023-03-20,Tbilisi,Georgia,2,monopoly,0,0,0,14870,10131,1481,11.59,0.671,0.0268,2.83,0.89,175048.0,0.9788
65,2023-03-27,Tbilisi,Georgia,2,monopoly,0,0,0,15607,10217,1335,11.95,0.658,0.0458,2.79,0.79,188925.0,0.9951
66,2023-04-03,Tbilisi,Georgia,2,monopoly,0,0,0,15556,10851,1709,11.79,0.682,0.0471,2.82,0.82,186075.0,1.0118
67,2023-04-10,Tbilisi,Georgia,2,monopoly,0,0,0,15449,11131,1807,11.94,0.669,0.0392,2.75,0.84,187266.0,1.0069
68,2023-04-17,Tbilisi,Georgia,2,monopoly,0,0,0,16941,11153,1780,11.67,0.668,0.055,2.81,0.91,200746.0,1.0155
69,2023-04-24,Tbilisi,Georgia,2,monopoly,0,0,0,15498,10556,1310,11.83,0.673,0.054,2.81,0.82,185938.0,1.014
70,2023-05-01,Tbilisi,Georgia,2,monopoly,0,0,0,14903,10300,1389,11.67,0.658,0.0323,2.73,0.84,176514.0,1.002
71,2023-05-08,Tbilisi,Georgia,2,monopoly,0,0,0,16024,10430,1956,11.82,0.681,0.0389,2.75,0.83,192001.0,1.0053
72,2023-05-15,Tbilisi,Georgia,2,monopoly,0,0,0,16014,10736,1330,12.17,0.654,0.0434,2.94,0.8,197467.0,1.0204
73,2023-05-22,Tbilisi,Georgia,2,monopoly,0,0,0,15545,10566,1755,11.91,0.674,0.0467,2.98,0.98,188247.0,1.0128
74,2023-05-29,Tbilisi,Georgia,2,monopoly,0,0,0,15945,10539,1197,11.87,0.675,0.0535,3.17,0.99,192397.0,1.0256
75,2023-06-05,Tbilisi,Georgia,2,monopoly,0,0,0,15850,10237,1779,11.53,0.698,0.0509,2.96,0.82,185269.0,0.9878
76,2023-06-12,Tbilisi,Georgia,2,monopoly,0,0,0,16047,10442,1451,11.52,0.658,0.0501,2.89,0.83,187461.0,1.0011
77,2023-06-19,Tbilisi,Georgia,2,monopoly,0,0,0,15808,10907,1509,11.91,0.674,0.0321,2.64,1.06,191742.0,1.0017
78,2023-06-26,Tbilisi,Georgia,2,monopoly,0,1,0,15922,10838,1767,11.8,0.644,0.0481,2.67,0.86,190676.0,0.9978
79,2023-07-03,Tbilisi,Georgia,2,monopoly,0,1,0,15659,10738,1344,11.86,0.683,0.0419,2.95,0.83,188390.0,0.9996
80,2023-07-10,Tbilisi,Georgia,2,monopoly,0,1,0,15268,10038,1509,11.31,0.683,0.0419,2.85,0.76,174970.0,0.9779
81,2023-07-17,Tbilisi,Georgia,2,monopoly,0,1,0,15713,10365,1436,11.86,0.667,0.0493,2.91,0.87,189061.0,0.9832
82,2023-07-24,Tbilisi,Georgia,2,monopoly,0,1,0,14405,10039,1713,11.72,0.671,0.0424,2.67,0.95,171688.0,0.993
83,2023-07-31,Tbilisi,Georgia,2,monopoly,0,1,0,14970,10690,1320,11.86,0.649,0.0449,2.81,0.85,180270.0,1.0117
84,2023-08-07,Tbilisi,Georgia,2,monopoly,0,1,0,15156,10244,1595,12.06,0.672,0.0674,2.74,0.84,185363.0,1.0019
85,2023-08-14,Tbilisi,Georgia,2,monopoly,0,1,0,15305,10000,1654,11.77,0.686,0.0516,2.82,0.81,182570.0,0.9923
86,2023-08-21,Tbilisi,Georgia,2,monopoly,0,1,0,14680,10319,1368,11.9,0.693,0.0521,3.0,0.73,176952.0,0.9895
87,2023-08-28,Tbilisi,Georgia,2,monopoly,0,1,0,14562,10478,1694,11.53,0.664,0.0508,2.99,0.82,170477.0,1.0032
88,2023-09-04,Tbilisi,Georgia,2,monopoly,0,1,0,14370,10753,1764,11.58,0.634,0.0428,2.68,0.84,169114.0,1.0057
89,2023-09-11,Tbilisi,Georgia,2,monopoly,0,1,0,16374,10378,1259,11.93,0.656,0.0353,2.85,0.97,198362.0,0.9979
90,2023-09-18,Tbilisi,Georgia,2,monopoly,0,1,0,14964,10351,1188,12.0,0.695,0.0402,2.86,0.93,182456.0,1.0043
91,2023-09-25,Tbilisi,Georgia,2,monopoly,0,1,0,15621,10659,1805,12.01,0.698,0.0426,2.9,0.84,190294.0,1.0038
92,2023-10-02,Tbilisi,Georgia,2,monopoly,0,1,0,16133,10109,1608,11.86,0.667,0.0423,2.85,0.89,194036.0,1.0132
93,2023-10-09,Tbilisi,Georgia,2,monopoly,0,1,0,15378,10078,1518,11.89,0.628,0.047,2.65,0.78,185203.0,1.0008
94,2023-10-16,Tbilisi,Georgia,2,monopoly,0,1,0,14772,10322,1404,11.8,0.661,0.0396,2.9,0.73,176570.0,0.9969
95,2023-10-23,Tbilisi,Georgia,2,monopoly,0,1,0,14685,10426,1743,11.92,0.673,0.0442,2.56,0.85,177704.0,0.9937
